City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
456,Vao,NC,-22.6667,167.4833,73.24,61,100,26.78,overcast clouds
457,Burns Lake,CA,54.2331,-125.7533,38.62,96,100,1.21,overcast clouds
458,Codrington,AU,-38.2667,141.9667,66.67,65,100,5.57,overcast clouds
459,Sawai Madhopur,IN,25.9833,76.3667,107.94,8,0,20.11,clear sky
460,Nabire,ID,-3.3667,135.4833,86.74,64,86,4.88,overcast clouds
461,Rawson,AR,-43.3002,-65.1023,55.94,58,76,23.24,broken clouds
462,Peterhead,GB,57.5058,-1.7981,48.6,79,88,9.62,overcast clouds
463,Lavrentiya,RU,65.5833,-171.0,28.31,79,3,4.07,clear sky
464,Saint-Pierre,RE,-21.3393,55.4781,77.92,57,75,6.91,broken clouds
465,Champerico,GT,14.3,-91.9167,83.8,72,7,5.97,clear sky
466,Vila,PT,42.0304,-8.1588,49.08,48,61,2.93,broken clouds
467,Makakilo City,US,21.3469,-158.0858,80.92,59,0,19.57,clear sky
468,Tilichiki,RU,60.4667,166.1,38.7,76,87,2.82,overcast clouds
469,El Copey,CO,10.1503,-73.9614,75.76,92,96,2.42,overcast clouds
470,Kununurra,AU,-15.7667,128.7333,93.18,33,40,6.91,scattered clouds
471,Nelson Bay,AU,-32.7167,152.15,70.11,98,100,1.99,light rain
472,Shingu,JP,33.7333,135.9833,69.98,98,100,8.88,moderate rain
473,Lola,GN,7.8,-8.5333,70.95,99,99,1.45,overcast clouds
474,Merauke,ID,-8.4667,140.3333,84.07,70,34,10.29,scattered clouds
475,General Salgado,BR,-20.6483,-50.3606,59.14,68,8,4.56,clear sky
476,Stepnyak,KZ,52.8339,70.7803,66.42,31,55,3.94,broken clouds
477,Beyneu,KZ,45.3167,55.2,63.19,52,9,13.33,clear sky
478,Lagos,NG,6.5833,3.75,79.12,90,61,2.66,broken clouds
479,Badvel,IN,14.75,79.05,84.29,59,100,14.81,overcast clouds
480,Abay,KZ,49.6311,72.8539,70.18,29,10,6.64,clear sky
481,Backi Jarak,RS,45.3703,19.875,67.23,61,2,3.0,clear sky
482,Westport,US,41.1415,-73.3579,63.59,96,100,9.22,fog
483,Hohhot,CN,40.8106,111.6522,59.29,13,20,15.66,few clouds
484,Nkhotakota,MW,-12.9274,34.2961,69.04,72,0,8.59,clear sky
485,Adrar,MR,20.5022,-10.0711,81.37,20,3,12.24,clear sky
486,Gravdal,NO,68.1214,13.5031,42.69,100,75,2.3,broken clouds
487,Ossora,RU,59.2353,163.0719,37.29,91,98,4.29,overcast clouds
488,Horta,PT,38.5333,-28.6333,59.7,71,81,8.41,broken clouds
489,Malchin,DE,53.7333,12.7833,50.38,79,75,7.2,broken clouds
490,Antalaha,MG,-14.9003,50.2788,78.73,65,3,10.16,clear sky
491,Richards Bay,ZA,-28.783,32.0377,64.4,83,0,4.21,clear sky
492,Tautira,PF,-17.7333,-149.15,80.91,69,0,15.86,clear sky
493,Katangli,RU,51.7102,143.2326,39.43,97,100,8.1,overcast clouds
494,Catuday,PH,16.2923,119.8062,85.96,63,40,11.12,scattered clouds
495,Diamantino,BR,-14.4086,-56.4461,71.19,79,22,2.06,few clouds
496,Mayo,US,38.8876,-76.5119,65.98,92,100,11.5,overcast clouds
497,Strezhevoy,RU,60.7333,77.5889,66.56,35,74,4.68,broken clouds
498,Jumla,NP,29.2747,82.1838,70.36,44,27,6.51,scattered clouds
499,Tommot,RU,58.9564,126.2925,39.61,98,100,3.22,overcast clouds
500,Half Moon Bay,US,37.4636,-122.4286,56.32,81,20,17.27,few clouds
501,Vila Franca Do Campo,PT,37.7167,-25.4333,61.2,82,98,7.81,overcast clouds
502,Churapcha,RU,62.0025,132.4325,51.62,45,100,3.76,overcast clouds
503,Cabra,ES,37.4725,-4.4421,61.9,42,15,4.12,few clouds
504,Elbistan,TR,38.2059,37.1983,52.66,46,0,2.35,clear sky
505,Ampanihy,MG,-24.7,44.75,65.59,76,0,9.06,clear sky
506,Oyama,JP,36.3,139.8,71.58,88,100,4.05,moderate rain
507,Gilgit,PK,35.9221,74.3087,73.94,41,9,0.63,clear sky
508,Marsaxlokk,MT,35.8419,14.5431,62.08,77,0,5.75,clear sky
509,Haikou,CN,20.0458,110.3417,91.53,62,40,6.71,light rain
510,Mezen,RU,65.8522,44.24,51.62,81,98,9.1,overcast clouds
511,Teknaf,BD,20.8624,92.3058,87.82,65,15,7.72,few clouds
512,Kenai,US,60.5544,-151.2583,50.02,71,100,20.71,overcast clouds
513,Korla,CN,41.7597,86.1469,71.31,23,96,11.83,overcast clouds
514,Bilma,NE,18.6853,12.9164,78.96,22,3,20.96,clear sky
515,Marsa Matruh,EG,31.3525,27.2453,67.48,64,93,6.8,overcast clouds
516,Ruidoso,US,33.3317,-105.673,59.14,7,0,11.5,clear sky
517,Zhigalovo,RU,54.8097,105.1578,65.91,24,83,4.85,broken clouds
518,Cheremshan,RU,54.6667,51.5,49.19,79,100,7.45,overcast clouds
519,Port Hedland,AU,-20.3167,118.5667,86.05,66,100,13.8,light rain
520,Sawtell,AU,-30.3833,153.1,75.22,78,75,17.27,broken clouds
521,Luanda,AO,-8.8368,13.2343,73.65,91,57,5.5,light rain
522,Orlik,RU,52.5178,99.825,51.06,20,100,3.2,overcast clouds
523,Isiro,CD,2.7739,27.616,67.75,98,100,1.61,overcast clouds
524,Fort Smith,US,35.3859,-94.3986,71.92,90,0,1.14,clear sky
525,Kango,GA,0.1943,10.0951,73.9,99,77,1.99,broken clouds
526,Monrovia,LR,6.3005,-10.7969,76.64,93,97,6.15,overcast clouds
527,Cayce,US,33.9657,-81.074,66.2,80,40,9.22,scattered clouds
528,Hirado,JP,33.3597,129.5531,64.38,96,100,14.65,moderate rain
529,Hof,DE,50.3167,11.9167,57.45,76,100,3.44,overcast clouds
530,Oktyabrskiy,RU,54.4815,53.471,46.54,80,89,6.55,overcast clouds
531,Kangaatsiaq,GL,68.3065,-53.4641,16.0,98,65,5.28,broken clouds
532,Lubao,PH,14.9167,120.55,94.71,40,63,7.52,broken clouds
533,Mahibadhoo,MV,3.7833,72.9667,83.5,76,94,17.13,overcast clouds
534,Subang,ID,-7.1277,108.5283,89.02,59,58,4.21,broken clouds
535,Say,NE,13.1007,2.3689,91.96,46,20,8.88,few clouds
536,Kumluca,TR,36.3703,30.2869,69.46,56,3,1.28,clear sky
537,Broome,US,42.2506,-75.833,61.66,85,29,1.01,scattered clouds
538,Deputatskiy,RU,69.3,139.9,30.34,99,100,7.16,snow
539,Ayotzintepec,MX,17.6667,-96.1333,73.24,86,14,2.84,few clouds
540,Ahipara,NZ,-35.1667,173.1667,59.23,64,22,1.7,few clouds
541,Malpura,IN,26.2833,75.3833,106.75,10,0,21.59,clear sky
542,Tahta,EG,26.7693,31.5021,86.11,18,0,7.78,clear sky
543,Salinopolis,BR,-0.6136,-47.3561,77.59,88,95,5.44,overcast clouds
544,Katsuura,JP,35.1333,140.3,68.02,98,100,18.14,light rain
545,Wajir,KE,1.7471,40.0573,75.61,74,54,15.64,broken clouds
546,Quixeramobim,BR,-5.1992,-39.2928,71.37,98,55,2.33,broken clouds
547,Barra Do Garcas,BR,-15.89,-52.2567,70.61,68,66,1.25,broken clouds
548,Sao Jose De Ribamar,BR,-2.5619,-44.0542,79.18,88,77,7.09,light rain
549,Grobenzell,DE,48.2,11.3667,59.47,89,75,5.75,broken clouds
550,Ust-Karsk,RU,52.7011,118.8077,44.26,76,100,4.07,light rain
551,Bingol,TR,38.8847,40.4939,51.53,57,0,6.71,clear sky
552,Progreso,MX,21.2833,-89.6667,75.06,71,0,10.36,clear sky
553,Krasnoselkup,RU,65.7,82.4667,53.56,64,96,12.57,overcast clouds
554,Jatai,BR,-17.8814,-51.7144,66.34,77,87,2.64,overcast clouds
555,Murray Bridge,AU,-35.1167,139.2667,67.33,54,76,13.09,broken clouds
556,Grand-Santi,GF,4.25,-54.3833,71.35,100,32,2.53,scattered clouds
557,Provideniya,RU,64.3833,-173.3,32.11,86,75,8.95,broken clouds
558,Demir Kapija,MK,41.405,22.2489,65.21,64,24,0.54,few clouds
559,Coquimbo,CL,-29.9533,-71.3436,51.53,93,0,6.91,clear sky
560,Turukhansk,RU,65.8167,87.9833,49.91,80,99,8.32,overcast clouds
561,Seoul,KR,37.5683,126.9778,76.57,32,0,9.22,clear sky
562,Pacific Grove,US,36.6177,-121.9166,55.51,79,3,11.99,clear sky
563,Takestan,IR,36.0696,49.6959,59.13,61,13,14.5,few clouds
564,Guapi,CO,2.5708,-77.8854,75.61,96,100,2.93,moderate rain
565,Davila,PH,18.4726,120.5763,89.58,65,92,13.91,overcast clouds
566,Kang,BW,-23.6752,22.7876,57.6,36,0,7.11,clear sky
567,Carbonear,CA,47.7332,-53.2148,37.26,82,0,3.51,clear sky
568,Corpus Christi,US,27.8006,-97.3964,78.98,79,75,11.5,broken clouds
569,Xinyang,CN,32.1228,114.0656,65.14,57,87,12.59,overcast clouds
570,Nouadhibou,MR,20.931,-17.0347,66.18,88,20,23.02,few clouds
571,Flinders,AU,-34.5833,150.8552,73.38,75,100,5.5,overcast clouds
572,Llanelli,GB,51.682,-4.1619,53.91,90,99,14.81,overcast clouds
573,Constantine,DZ,36.365,6.6147,51.21,76,0,2.3,clear sky
574,Sao Sebastiao,BR,-23.76,-45.4097,67.96,88,99,3.02,overcast clouds
575,Kyshtovka,RU,56.555,76.6271,68.47,36,100,1.99,overcast clouds
576,Troitskoye,RU,52.9821,84.6757,72.84,28,35,4.21,scattered clouds
577,Bethanien,NA,-26.502,17.1583,50.41,42,97,1.63,overcast clouds
578,Conchas,BR,-23.0153,-48.0106,56.25,96,3,5.5,clear sky
579,Hantsport,CA,45.0668,-64.1654,57.69,84,91,1.01,overcast clouds
580,Teeli,RU,51.0333,90.2333,58.77,19,0,4.25,clear sky
581,Concarneau,FR,47.875,-3.9225,45.82,88,73,2.86,broken clouds
582,Atasu,KZ,48.6814,71.6433,70.02,27,3,3.74,clear sky
583,Lebedyn,UA,50.5852,34.4849,54.81,84,58,11.7,broken clouds
584,Gudivada,IN,16.45,80.9833,88.0,58,54,7.16,broken clouds
585,Saint Anthony,US,45.0205,-93.218,71.2,87,75,5.75,broken clouds
586,Grenada,ES,37.1882,-3.6067,58.91,62,0,1.01,clear sky
587,Sabha,LY,27.0377,14.4283,62.51,55,0,9.48,clear sky
588,Ermelo,ZA,-26.5333,29.9833,46.72,72,0,3.6,clear sky
589,Tocopilla,CL,-22.092,-70.1979,62.44,71,2,3.56,clear sky
590,Mounana,GA,-1.4085,13.1586,71.37,92,59,1.34,broken clouds
591,Aleksin,RU,54.51,37.08,52.63,79,57,17.54,broken clouds
592,Mitu,CO,1.1983,-70.1733,71.96,99,94,1.03,overcast clouds
593,Aquin,HT,18.2833,-73.4,78.13,79,100,8.16,overcast clouds
594,Tevriz,RU,57.509,72.4042,66.33,45,97,3.0,overcast clouds
595,Malinovoye Ozero,RU,51.6753,79.7825,74.84,25,72,5.59,broken clouds
596,Serebryanyy Bor,RU,56.8,124.8,35.53,100,100,6.42,light rain
597,Pecos,US,31.4229,-103.4932,82.87,41,0,3.44,clear sky
598,Shetpe,KZ,44.1667,52.1167,60.8,52,47,12.82,scattered clouds
599,Nhulunbuy,AU,-12.2333,136.7667,86.61,62,40,13.8,scattered clouds
600,Bayan,CN,46.0833,127.4,59.38,29,61,7.96,broken clouds
601,Sangar,RU,63.9242,127.4739,34.7,100,100,2.77,light snow
602,Toccoa,US,34.5773,-83.3324,69.39,75,100,10.36,overcast clouds
603,Nikolsk,RU,53.7189,46.0712,51.37,89,99,18.01,overcast clouds
604,Zadar,HR,44.1197,15.2422,56.01,94,0,4.61,clear sky
605,Mweka,CD,-4.85,21.5667,67.93,93,9,1.1,clear sky
606,Songjianghe,CN,42.1859,127.479,63.05,18,100,8.59,overcast clouds
607,Tiarei,PF,-17.5333,-149.3333,80.62,69,0,16.69,clear sky
608,Ndele,CF,8.4109,20.6473,72.19,90,100,4.14,overcast clouds
609,Mbanza-Ngungu,CD,-5.25,14.8667,67.51,97,48,2.3,scattered clouds
610,Imeni Poliny Osipenko,RU,52.4201,136.4853,55.36,46,65,3.74,broken clouds
611,Usinsk,RU,65.9939,57.5281,48.67,68,73,17.47,broken clouds
612,Koilas,GR,37.4095,23.1147,67.05,53,100,2.04,overcast clouds
613,Bayonet Point,US,28.3267,-82.6834,74.1,91,75,8.48,broken clouds
614,Torbay,CA,47.6666,-52.7314,36.39,81,0,10.0,clear sky
615,Teguise,ES,29.0605,-13.564,61.02,82,0,6.91,clear sky
616,Larap,PH,14.299,122.6504,88.75,62,44,5.21,scattered clouds
617,Gloucester,GB,51.8657,-2.2431,53.73,80,99,8.01,overcast clouds
618,Lincoln,US,40.8,-96.667,63.28,88,100,5.75,moderate rain
619,Manadhoo,MV,5.7667,73.3833,84.09,77,96,21.83,moderate rain
620,Karaj,IR,35.8355,51.0103,59.52,71,20,19.57,haze
621,Havre,FR,49.5833,0.3333,51.57,93,75,12.66,broken clouds
622,Evensk,RU,61.95,159.2333,43.32,67,13,5.93,few clouds
623,Sioux Lookout,CA,50.1001,-91.917,51.87,93,100,8.05,mist
624,Tyrma,RU,50.0833,132.1667,54.21,29,98,7.31,overcast clouds
625,Bilibino,RU,68.0546,166.4372,34.09,97,27,2.1,scattered clouds
626,Fort Nelson,CA,58.8053,-122.7002,54.99,44,40,4.61,scattered clouds
627,Olpad,IN,21.3333,72.75,87.78,52,63,15.14,broken clouds
628,Grand Gaube,MU,-20.0064,57.6608,77.38,69,35,10.0,scattered clouds
629,Goderich,CA,43.7501,-81.7165,62.92,39,100,5.75,overcast clouds
630,Bacolod,PH,10.6667,122.95,88.32,65,76,7.29,broken clouds
631,Lubana,LV,56.9,26.7167,49.3,65,11,11.72,few clouds
632,Yumen,CN,40.2833,97.2,54.18,26,100,24.29,overcast clouds
633,Shiyan,CN,32.6475,110.7781,69.4,72,99,2.48,overcast clouds
634,Mukhtolovo,RU,55.4644,43.1953,46.58,87,100,18.79,overcast clouds
635,Nizwa,OM,22.9333,57.5333,91.99,12,100,4.14,overcast clouds
636,Narrabri,AU,-30.3167,149.7833,69.89,83,75,5.75,broken clouds
637,Kjollefjord,NO,70.9457,27.3465,35.65,100,100,19.3,light rain
638,Charleston,US,32.7766,-79.9309,67.1,95,100,8.05,overcast clouds
639,Yaan,NG,7.3833,8.5667,74.21,87,97,5.23,overcast clouds
640,Ntungamo,UG,-0.8833,29.65,65.44,88,97,2.53,overcast clouds
641,Juneau,US,58.3019,-134.4197,53.6,82,75,6.91,broken clouds
642,Nagar Karnul,IN,16.4821,78.3247,88.88,51,95,6.24,overcast clouds
643,Kedrovyy,RU,56.1667,91.8167,70.21,18,8,6.82,clear sky
644,Qaqortoq,GL,60.7167,-46.0333,31.8,96,100,2.42,overcast clouds
645,Kaeo,NZ,-35.1,173.7833,60.4,71,37,4.52,scattered clouds
646,Dongsheng,CN,39.8161,109.9776,49.98,21,28,18.25,scattered clouds
647,Bansko,BG,41.8383,23.4885,60.15,71,5,0.92,clear sky
648,Biak,ID,-0.9131,122.8766,76.21,94,100,10.42,overcast clouds
649,Cajamarca,PE,-7.1638,-78.5003,52.77,90,87,5.06,overcast clouds
650,Belaya Gora,RU,68.5333,146.4167,44.8,63,64,8.93,broken clouds
651,Muroto,JP,33.2833,134.15,69.13,98,100,5.59,moderate rain
652,Kismayo,SO,-0.3582,42.5454,82.51,71,46,14.79,scattered clouds
653,Tarsus,TR,36.9188,34.8784,66.07,68,0,2.15,clear sky
654,Hong Gai,VN,20.956,107.0946,84.11,77,85,6.73,overcast clouds
655,Maracacume,BR,-2.0428,-45.9592,72.79,98,98,1.99,heavy intensity rain
656,Nuuk,GL,64.1835,-51.7216,27.1,77,99,8.43,overcast clouds
657,Meybod,IR,32.2501,54.0166,69.82,25,0,13.85,clear sky
658,Gobabis,NA,-22.45,18.9667,51.3,41,27,1.34,scattered clouds
659,The Valley,AI,18.217,-63.0578,80.46,77,100,22.91,overcast clouds
660,Mersing,MY,2.4312,103.8405,89.51,70,40,3.44,scattered clouds
661,Tanout,NE,14.9709,8.8879,80.4,17,6,11.43,clear sky
662,Cordoba,AR,-31.4135,-64.1811,62.24,75,0,5.75,clear sky
663,Santa Cruz,BO,-17.8,-63.1667,65.66,88,0,3.44,clear sky
664,Rongcheng,CN,30.634,117.8517,62.6,92,100,4.07,overcast clouds
665,Santa Cruz Del Norte,CU,23.1539,-81.9236,74.84,65,4,3.33,clear sky
666,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.1,99,86,0.69,overcast clouds
667,Le Mans,FR,48.0,0.2,46.33,87,81,1.14,broken clouds
668,Fort Saint James,CA,54.4333,-124.25,39.97,95,98,2.95,overcast clouds
669,Do Gonbadan,IR,30.3586,50.7981,75.29,19,0,2.3,clear sky
670,Varkkallai,IN,8.7341,76.7067,83.98,73,37,8.59,scattered clouds
671,Vestmanna,FO,62.1564,-7.1664,40.12,70,75,17.27,broken clouds
672,Malanje,AO,-9.5402,16.341,65.07,80,79,2.17,broken clouds
673,Pietra Ligure,IT,44.1492,8.2821,65.66,88,89,3.0,overcast clouds
674,Muzhi,RU,65.3667,64.6667,53.76,60,61,10.76,broken clouds
675,Tyup,KG,42.7276,78.3648,59.34,56,85,5.53,overcast clouds
676,Albury,AU,-36.0833,146.9167,69.33,100,100,5.75,overcast clouds
677,Aviles,ES,43.5547,-5.9248,58.77,91,75,9.22,broken clouds
678,Roma,US,43.2128,-75.4557,64.63,77,78,4.43,broken clouds
679,Aurangabad,IN,19.8833,75.3333,86.09,51,75,6.91,broken clouds
680,Reims,FR,49.1667,4.0833,48.94,100,75,3.44,broken clouds
681,Birobidzhan,RU,48.8,132.95,58.78,24,84,8.48,broken clouds
682,Ocos,GT,14.5094,-92.1933,83.57,73,13,5.93,few clouds
683,Shimoda,JP,34.6667,138.95,66.56,98,100,6.29,light rain
684,Awjilah,LY,29.1081,21.2869,67.37,69,59,3.85,light rain
685,Carutapera,BR,-1.195,-46.02,74.68,95,99,3.2,overcast clouds
686,Chlorakas,CY,34.8042,32.4083,65.55,45,0,0.0,clear sky
687,Longyearbyen,SJ,78.2186,15.6401,14.81,80,22,6.26,few clouds
