City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Batak,BG,2022-05-11 02:44:10,41.95,24.2167,42.67,77,0,3.8
284,Ulaangom,MN,2022-05-11 02:44:10,49.9811,92.0667,41.56,32,0,4.76
285,Chalmette,US,2022-05-11 02:44:11,29.9427,-89.9634,78.8,71,0,6.91
286,Dhidhdhoo,MV,2022-05-11 02:44:12,6.8833,73.1,84.29,76,100,15.75
287,Kloulklubed,PW,2022-05-11 02:44:12,7.0419,134.2556,79.3,86,100,15.35
288,Skjervoy,NO,2022-05-11 02:44:12,70.0311,20.9714,33.8,83,87,7.47
289,Chukhloma,RU,2022-05-11 02:44:13,58.7525,42.6825,42.15,74,100,10.25
290,Labuhan,ID,2022-05-11 02:44:13,-6.8844,112.2051,84.49,77,53,4.65
291,Parbhani,IN,2022-05-11 02:40:12,19.2667,76.7833,91.58,39,100,4.45
292,Shipunovo,RU,2022-05-11 02:44:14,52.1582,82.2173,53.8,31,76,17.31
293,Puerto Baquerizo Moreno,EC,2022-05-11 02:42:49,-0.9,-89.6,72.09,86,24,8.66
294,Kingaroy,AU,2022-05-11 02:44:15,-26.5333,151.8333,66.24,100,100,11.5
295,Jeremie,HT,2022-05-11 02:44:15,18.65,-74.1167,77.79,82,34,1.41
296,Thiadiaye,SN,2022-05-11 02:44:16,14.4205,-16.7056,70.61,68,6,11.99
297,Soyo,AO,2022-05-11 02:44:16,-6.1349,12.3689,77.18,89,99,5.32
298,Krasnoselkup,RU,2022-05-11 02:44:17,65.7,82.4667,34.3,95,99,3.22
299,Plettenberg Bay,ZA,2022-05-11 02:44:17,-34.0527,23.3716,61.21,69,85,12.26
300,Aykhal,RU,2022-05-11 02:44:18,66.0,111.5,35.49,100,93,21.7
301,Ancud,CL,2022-05-11 02:44:18,-41.8697,-73.8203,45.99,87,100,6.64
302,Klaksvik,FO,2022-05-11 02:44:19,62.2266,-6.589,45.52,89,9,7.9
303,Leningradskiy,RU,2022-05-11 02:44:19,69.3833,178.4167,34.93,96,9,2.64
304,Tsiroanomandidy,MG,2022-05-11 02:44:20,-18.7667,46.0333,55.08,96,0,2.51
305,Wadena,US,2022-05-11 02:44:20,46.4425,-95.1361,62.35,47,0,3.44
306,Kaeo,NZ,2022-05-11 02:44:21,-35.1,173.7833,65.32,58,0,8.88
307,Prestea,GH,2022-05-11 02:44:21,5.4327,-2.1428,75.99,97,98,3.09
308,Verkhoyansk,RU,2022-05-11 02:44:22,67.5447,133.385,27.84,74,89,10.74
309,Cayenne,GF,2022-05-11 02:44:22,4.9333,-52.3333,82.09,1,20,7.0
310,Shirgaon,IN,2022-05-11 02:44:23,19.7,72.7,85.3,74,39,7.58
311,San Cristobal,VE,2022-05-11 02:42:51,7.7669,-72.225,73.58,99,100,3.33
312,Pasni,PK,2022-05-11 02:44:24,25.2631,63.471,83.53,58,0,10.58
313,Guia De Isora,ES,2022-05-11 02:44:24,28.2115,-16.7795,67.39,85,1,2.82
314,Aksarayskiy,RU,2022-05-11 02:44:25,46.7924,48.0119,48.33,51,4,8.79
315,Tiznit,MA,2022-05-11 02:44:25,29.5833,-9.5,71.53,21,82,0.34
316,Longyearbyen,SJ,2022-05-11 02:44:25,78.2186,15.6401,15.64,79,20,6.91
317,Sembe,CG,2022-05-11 02:44:26,1.6481,14.5806,71.26,98,100,1.59
318,Norman Wells,CA,2022-05-11 02:44:26,65.282,-126.8329,48.24,34,100,6.91
319,Viedma,AR,2022-05-11 02:40:27,-40.8135,-62.9967,49.3,80,0,5.73
320,Bognor Regis,GB,2022-05-11 02:42:05,50.7821,-0.6798,55.42,93,49,13.22
321,Yambio,SS,2022-05-11 02:44:27,4.5721,28.3955,67.93,98,99,4.27
322,Victoria,HK,2022-05-11 02:43:02,22.2855,114.1577,78.85,96,100,11.01
323,Kieta,PG,2022-05-11 02:45:28,-6.2167,155.6333,85.28,69,29,6.55
324,Estelle,US,2022-05-11 02:45:28,29.8458,-90.1067,78.78,73,20,4.61
325,Samfya,ZM,2022-05-11 02:45:29,-11.3649,29.5565,60.06,77,12,5.53
326,Sol-Iletsk,RU,2022-05-11 02:45:29,51.1631,54.9918,42.21,75,95,18.61
327,Shingu,JP,2022-05-11 02:45:30,33.7333,135.9833,63.77,83,100,7.16
328,Port Keats,AU,2022-05-11 02:45:30,-14.25,129.55,92.64,42,36,2.06
329,Valga,EE,2022-05-11 02:45:31,57.7778,26.0473,46.0,60,100,8.61
330,Charters Towers,AU,2022-05-11 02:45:31,-20.1,146.2667,71.47,80,100,9.73
331,Greymouth,NZ,2022-05-11 02:44:07,-42.4667,171.2,59.88,55,2,1.23
332,Hofn,IS,2022-05-11 02:44:18,64.2539,-15.2082,38.84,60,100,21.72
333,Benguela,AO,2022-05-11 02:45:32,-12.5763,13.4055,74.53,82,14,0.96
334,Saint-Leu,RE,2022-05-11 02:45:33,-21.15,55.2833,72.46,79,2,6.91
335,Ilhabela,BR,2022-05-11 02:45:34,-23.7781,-45.3581,68.31,86,51,5.39
336,Clyde River,CA,2022-05-11 02:45:34,70.4692,-68.5914,16.03,73,0,5.75
337,Kotka,FI,2022-05-11 02:45:35,60.4664,26.9458,47.46,77,100,17.2
338,Saint-Georges,GD,2022-05-11 02:45:35,12.0564,-61.7485,80.28,78,20,25.32
339,Kaitangata,NZ,2022-05-11 02:45:36,-46.2817,169.8464,56.8,62,17,6.8
340,San Pedro,PH,2022-05-11 02:45:11,14.35,121.0167,90.63,62,40,5.75
341,Palana,RU,2022-05-11 02:45:36,59.1167,159.9667,37.63,79,19,9.35
342,Eydhafushi,MV,2022-05-11 02:45:37,5.1033,73.0708,84.45,76,100,17.11
343,Bitkine,TD,2022-05-11 02:45:37,11.9801,18.2138,85.59,42,86,4.14
344,Ardesen,TR,2022-05-11 02:45:38,41.1911,40.9875,54.27,58,0,4.36
345,Preobrazheniye,RU,2022-05-11 02:45:39,42.9019,133.9064,56.86,44,98,7.23
346,Yueyang,CN,2022-05-11 02:45:39,29.3333,113.0919,69.15,75,96,7.02
347,At-Bashi,KG,2022-05-11 02:45:40,41.1702,75.8106,58.51,62,85,2.77
348,Egvekinot,RU,2022-05-11 02:45:40,66.3167,-179.1667,31.28,100,100,4.34
349,Caravelas,BR,2022-05-11 02:45:41,-17.7125,-39.2481,71.28,76,58,1.72
350,Tura,IN,2022-05-11 02:45:41,25.5198,90.2201,74.17,89,96,5.32
351,Beian,NO,2022-05-11 02:45:41,63.6559,9.5683,47.01,87,75,4.61
352,Banda Aceh,ID,2022-05-11 02:45:42,5.5577,95.3222,86.85,66,89,8.81
353,Hargeysa,SO,2022-05-11 02:45:43,9.56,44.065,69.53,58,15,7.52
354,Carutapera,BR,2022-05-11 02:45:43,-1.195,-46.02,73.72,95,100,1.5
355,Pisco,PE,2022-05-11 02:45:44,-13.7,-76.2167,62.65,77,0,2.3
356,Naifaru,MV,2022-05-11 02:45:44,5.4444,73.3657,84.38,76,99,17.36
357,Cidreira,BR,2022-05-11 02:45:45,-30.1811,-50.2056,63.54,95,100,3.09
358,College,US,2022-05-11 02:45:45,64.8569,-147.8028,43.2,76,75,13.8
359,Balkanabat,TM,2022-05-11 02:45:45,39.5108,54.3671,70.0,31,92,13.89
360,Hokitika,NZ,2022-05-11 02:45:46,-42.7167,170.9667,58.75,50,2,2.24
361,Kolosovka,RU,2022-05-11 02:45:46,56.4678,73.611,55.06,37,100,14.7
362,Nouadhibou,MR,2022-05-11 02:45:47,20.931,-17.0347,67.98,88,85,11.5
363,San Isidro,PE,2022-05-11 02:45:47,-12.1167,-77.05,63.99,80,0,6.91
364,Ponta Delgada,PT,2022-05-11 02:45:48,37.7333,-25.6667,65.5,82,20,5.75
365,Inhambane,MZ,2022-05-11 02:45:48,-23.865,35.3833,65.5,91,0,5.48
366,Okhotsk,RU,2022-05-11 02:45:49,59.3833,143.3,33.12,99,100,9.44
367,Mogzon,RU,2022-05-11 02:45:49,51.7435,111.9606,38.25,33,100,10.85
368,Takoradi,GH,2022-05-11 02:45:50,4.8845,-1.7554,79.93,87,100,7.92
369,Kashi,CN,2022-05-11 02:45:50,39.4547,75.9797,79.81,18,20,11.18
370,Muzhi,RU,2022-05-11 02:46:51,65.3667,64.6667,34.74,93,71,3.89
371,San Quintin,MX,2022-05-11 02:45:32,30.4833,-115.95,59.43,71,95,23.04
372,Quatre Cocos,MU,2022-05-11 02:46:52,-20.2078,57.7625,75.09,79,86,10.25
373,Iskateley,RU,2022-05-11 02:46:52,67.6803,53.1512,36.21,92,100,11.77
374,Massillon,US,2022-05-11 02:46:53,40.7967,-81.5215,66.4,63,3,7.76
375,Sabaudia,IT,2022-05-11 02:46:53,41.3003,13.0282,61.45,96,28,4.52
376,Manchester,GB,2022-05-11 02:46:08,53.4809,-2.2374,54.37,75,100,8.05
377,Manta,EC,2022-05-11 02:46:54,-0.95,-80.7333,74.98,83,75,8.05
378,Bargi,IN,2022-05-11 02:46:54,22.9833,79.8667,88.57,41,0,9.53
379,Haines Junction,CA,2022-05-11 02:44:23,60.7522,-137.5108,37.35,65,100,11.5
380,Moose Factory,CA,2022-05-11 02:46:55,51.2585,-80.6094,68.0,55,100,9.22
381,Yerbogachen,RU,2022-05-11 02:46:55,61.2767,108.0108,48.88,62,29,9.42
382,Nizhniy Ingash,RU,2022-05-11 02:46:56,56.2,96.53,50.38,28,4,2.82
383,Baruun-Urt,MN,2022-05-11 02:46:56,46.6806,113.2792,40.03,26,63,15.39
384,Isangel,VU,2022-05-11 02:46:57,-19.55,169.2667,84.31,61,40,3.44
385,Sarkand,KZ,2022-05-11 02:46:57,45.41,79.9186,62.06,59,100,0.98
386,Half Moon Bay,US,2022-05-11 02:46:58,37.4636,-122.4286,55.18,68,40,27.63
387,Kaliningrad,RU,2022-05-11 02:42:23,54.7065,20.511,54.97,63,100,8.68
388,Matara,LK,2022-05-11 02:46:59,5.9485,80.5353,82.94,81,100,16.06
389,Ozernovskiy,RU,2022-05-11 02:46:59,51.5,156.5167,41.94,80,96,8.95
390,Dillon,US,2022-05-11 02:47:00,34.4166,-79.3712,69.78,80,44,7.02
391,Dong Hoi,VN,2022-05-11 02:47:00,17.4833,106.6,87.28,67,94,5.41
392,Newark,US,2022-05-11 02:47:01,40.7357,-74.1724,61.34,36,0,11.5
393,Sulangan,PH,2022-05-11 02:47:01,11.1373,123.7228,83.28,71,28,0.72
394,Sitka,US,2022-05-11 02:47:01,57.0531,-135.33,44.49,65,100,11.5
395,Malindi,KE,2022-05-11 02:47:02,-3.2175,40.1191,79.99,80,10,15.82
396,Mecca,SA,2022-05-11 02:47:02,21.4267,39.8261,84.94,18,2,6.02
397,Ixtapa,MX,2022-05-11 02:43:02,20.7,-105.2,79.23,83,20,2.3
398,Cuamba,MZ,2022-05-11 02:47:04,-14.8031,36.5372,60.35,94,7,1.9
399,Padang,ID,2022-05-11 02:47:04,-0.9492,100.3543,84.25,63,99,2.86
400,Tiarei,PF,2022-05-11 02:47:05,-17.5333,-149.3333,84.22,76,35,17.31
401,San Juan,AR,2022-05-11 02:47:05,-31.5375,-68.5364,62.78,43,76,9.31
402,General Higinio Morinigo,PY,2022-05-11 02:47:06,-25.95,-55.9167,54.55,98,18,2.37
403,Navlya,RU,2022-05-11 02:47:06,52.8281,34.4989,44.74,66,100,8.63
404,Springhill,US,2022-05-11 02:47:07,33.006,-93.4668,78.69,81,0,5.93
405,Novorudnyy,RU,2022-05-11 02:47:07,51.5026,58.1873,43.09,84,100,17.83
406,Portland,US,2022-05-11 02:43:45,45.5234,-122.6762,59.58,58,0,9.22
407,Marsh Harbour,BS,2022-05-11 02:47:08,26.5412,-77.0636,73.35,65,89,15.5
408,Filadelfia,US,2022-05-11 02:46:25,39.9523,-75.1638,62.1,39,100,8.05
409,Port Shepstone,ZA,2022-05-11 02:47:09,-30.7414,30.455,63.72,68,100,5.82
410,Parabel,RU,2022-05-11 02:47:10,58.6978,81.4825,54.54,36,62,8.34
411,Guatire,VE,2022-05-11 02:47:10,10.4762,-66.5427,71.71,96,66,3.2
412,Entre Rios,BR,2022-05-11 02:47:11,-11.9419,-38.0844,68.2,98,11,3.65
413,Lagoa,PT,2022-05-11 02:47:11,39.05,-27.9833,58.42,70,100,18.77
414,Draganesti,RO,2022-05-11 02:48:12,45.7833,27.4667,55.49,75,100,3.04
415,Wattegama,LK,2022-05-11 02:48:12,6.7989,81.4808,83.44,67,86,7.11
416,Puerto Del Rosario,ES,2022-05-11 02:48:13,28.5004,-13.8627,71.35,73,0,1.14
417,Garissa,KE,2022-05-11 02:48:13,-0.4536,39.6401,76.69,80,1,13.56
418,Husavik,IS,2022-05-11 02:48:14,66.0449,-17.3389,31.35,96,100,10.78
419,Kysyl-Syr,RU,2022-05-11 02:48:14,63.8986,122.7617,39.04,79,82,6.93
420,Teya,RU,2022-05-11 02:48:15,60.3778,92.6267,46.9,62,37,4.97
421,Sakhnovshchyna,UA,2022-05-11 02:48:15,49.1517,35.872,39.38,71,62,10.22
422,Skowhegan,US,2022-05-11 02:48:16,44.7651,-69.7192,57.76,78,0,0.54
423,Batagay-Alyta,RU,2022-05-11 02:48:16,67.8006,130.4114,25.84,67,99,5.03
424,Santona,ES,2022-05-11 02:48:17,43.4439,-3.4576,59.07,83,2,3.24
425,Mackay,AU,2022-05-11 02:48:17,-21.15,149.2,73.69,88,100,10.36
426,Tolaga Bay,NZ,2022-05-11 02:48:18,-38.3667,178.3,56.03,71,90,18.34
427,Riyadh,SA,2022-05-11 02:44:52,24.6877,46.7219,77.14,16,0,8.19
428,Praia Da Vitoria,PT,2022-05-11 02:48:18,38.7333,-27.0667,60.76,100,75,17.78
429,Lavrentiya,RU,2022-05-11 02:44:14,65.5833,-171.0,33.8,95,65,7.4
430,Boyolangu,ID,2022-05-11 02:48:19,-8.1181,111.8935,84.42,76,67,4.36
431,Neiafu,TO,2022-05-11 02:48:20,-18.65,-173.9833,81.28,69,75,6.91
432,Wenatchee,US,2022-05-11 02:47:48,47.4235,-120.3103,61.09,25,0,25.32
433,Poum,NC,2022-05-11 02:48:20,-20.2333,164.0167,78.64,72,61,17.67
434,Ambon,ID,2022-05-11 02:48:21,-3.6954,128.1814,84.34,79,40,3.44
435,Puqi,CN,2022-05-11 02:48:21,29.7167,113.8833,72.01,70,97,5.64
436,Yumen,CN,2022-05-11 02:48:22,40.2833,97.2,73.02,12,43,10.31
437,Xam Nua,LA,2022-05-11 02:48:22,20.4197,104.0439,81.59,58,99,5.19
438,Angoram,PG,2022-05-11 02:48:22,-4.0625,144.0661,92.16,52,100,3.53
439,Nhulunbuy,AU,2022-05-11 02:48:23,-12.2333,136.7667,84.81,79,75,9.22
440,Kapuskasing,CA,2022-05-11 02:46:54,49.4169,-82.4331,64.49,88,75,13.8
441,Washington,US,2022-05-11 02:43:53,47.5001,-120.5015,57.6,38,34,6.82
442,Gouyave,GD,2022-05-11 02:48:24,12.1646,-61.7296,79.57,78,20,25.32
443,Sal Rei,CV,2022-05-11 02:48:24,16.1833,-22.9167,70.72,86,11,16.55
444,Luanda,AO,2022-05-11 02:48:25,-8.8368,13.2343,77.0,94,75,3.44
445,Puerto Carreno,CO,2022-05-11 02:48:25,6.189,-67.4859,78.39,85,89,5.21
446,Verkhnyaya Toyma,RU,2022-05-11 02:48:26,62.2349,44.9985,40.8,58,44,4.54
447,Dicabisagan,PH,2022-05-11 02:48:26,17.0818,122.4157,88.36,58,4,8.81
448,Bandarbeyla,SO,2022-05-11 02:48:27,9.4942,50.8122,81.61,79,15,1.03
449,Ornskoldsvik,SE,2022-05-11 02:48:27,63.2909,18.7153,43.75,100,100,0.0
450,Jacareacanga,BR,2022-05-11 02:48:28,-6.2222,-57.7528,75.58,84,87,1.03
451,Hervey Bay,AU,2022-05-11 02:48:28,-25.2986,152.8535,74.01,86,100,4.0
452,Port Blair,IN,2022-05-11 02:47:19,11.6667,92.75,85.87,73,94,11.18
453,Galveston,US,2022-05-11 02:48:29,29.3669,-94.9669,80.71,85,75,16.11
454,Catacocha,EC,2022-05-11 02:48:30,-4.0667,-79.6333,57.11,96,99,1.48
455,Acobamba,PE,2022-05-11 02:48:30,-11.3525,-75.6594,52.11,93,92,1.52
456,Asau,RO,2022-05-11 02:48:31,46.4333,26.4,48.96,97,100,3.96
457,Honiara,SB,2022-05-11 02:48:31,-9.4333,159.95,84.87,76,91,5.88
458,Raton,US,2022-05-11 02:48:32,36.9034,-104.4391,70.14,10,100,12.66
459,Rabak,SD,2022-05-11 02:48:32,13.1809,32.74,87.76,22,38,5.64
460,Ardakan,IR,2022-05-11 02:49:33,32.31,54.0175,70.93,19,0,4.54
461,Banyo,CM,2022-05-11 02:49:33,6.75,11.8167,67.95,90,100,0.98
462,Pali,IN,2022-05-11 02:46:04,25.7667,73.3333,93.83,23,3,7.07
463,Igboho,NG,2022-05-11 02:49:34,8.8333,3.75,74.37,92,93,7.34
464,Batsfjord,NO,2022-05-11 02:49:34,70.6345,29.7185,37.33,100,100,11.5
465,Canico,PT,2022-05-11 02:49:35,32.6333,-16.85,67.12,77,20,11.5
466,Labuan,MY,2022-05-11 02:49:36,5.2767,115.2417,84.56,88,20,3.44
467,Mount Gambier,AU,2022-05-11 02:49:36,-37.8333,140.7667,62.51,67,40,11.5
468,Pemangkat,ID,2022-05-11 02:49:37,1.1667,108.9667,86.9,63,21,2.39
469,Bismarck,US,2022-05-11 02:49:37,46.8083,-100.7837,62.44,42,0,4.61
470,Sept-Iles,CA,2022-05-11 02:47:26,50.2001,-66.3821,40.05,78,0,8.05
471,Hrodna,BY,2022-05-11 02:49:38,53.6884,23.8258,46.18,73,100,7.52
472,Verkhnyaya Inta,RU,2022-05-11 02:49:39,65.9811,60.3094,38.3,72,39,4.14
473,Pimentel,PE,2022-05-11 02:49:39,-6.8367,-79.9342,64.15,84,18,10.29
474,Kungurtug,RU,2022-05-11 02:49:40,50.5994,97.5228,38.95,42,100,4.09
475,Margate,GB,2022-05-11 02:49:32,51.3813,1.3862,53.69,82,77,5.01
476,Bonthe,SL,2022-05-11 02:49:40,7.5264,-12.505,79.93,87,100,4.5
477,Qixia,CN,2022-05-11 02:49:41,37.2975,120.8256,64.83,53,100,6.55
478,Rio Grande,BR,2022-05-11 02:49:41,-32.035,-52.0986,60.94,90,100,6.69
479,Devonport,AU,2022-05-11 02:49:42,-41.1667,146.35,65.08,75,100,6.71
480,Kutum,SD,2022-05-11 02:49:42,14.2,24.6667,75.72,13,98,7.83
481,Uray,RU,2022-05-11 02:49:43,60.1247,64.7758,57.43,52,100,9.89
482,Lovozero,RU,2022-05-11 02:49:43,68.005,35.0117,37.22,100,56,6.15
483,Oistins,BB,2022-05-11 02:49:44,13.0667,-59.5333,78.89,78,20,16.11
484,Porto Santo,PT,2022-05-11 02:49:44,33.072,-16.3415,64.78,82,40,10.36
485,Almaznyy,RU,2022-05-11 02:49:44,48.0448,40.045,39.4,73,40,10.07
486,Sao Borja,BR,2022-05-11 02:49:45,-28.6606,-56.0044,53.94,91,0,5.48
487,Noumea,NC,2022-05-11 02:47:15,-22.2763,166.4572,80.58,63,63,16.78
488,Laguna,US,2022-05-11 02:49:46,38.421,-121.4238,57.18,49,20,10.36
489,Jalu,LY,2022-05-11 02:46:50,29.0331,21.5482,66.47,42,50,8.68
490,Poso,ID,2022-05-11 02:46:51,-1.3959,120.7524,87.84,59,98,1.74
491,Bajna,IN,2022-05-11 02:49:46,27.9,77.6833,97.0,26,0,7.4
492,Kingsland,US,2022-05-11 02:47:51,30.8,-81.6898,66.13,89,0,3.8
493,Bideford,GB,2022-05-11 02:49:47,51.0179,-4.2046,54.09,94,100,12.86
494,Cockburn Town,TC,2022-05-11 02:49:47,21.4612,-71.1419,79.23,79,70,6.78
495,Rivera,UY,2022-05-11 02:49:48,-30.9053,-55.5508,54.21,96,77,3.8
496,Tabou,CI,2022-05-11 02:49:48,4.423,-7.3528,79.12,86,100,6.26
497,Amahai,ID,2022-05-11 02:49:49,-3.3333,128.9167,83.77,78,57,5.12
498,Namatanai,PG,2022-05-11 02:49:49,-3.6667,152.4333,85.82,66,62,10.58
499,Vyartsilya,RU,2022-05-11 02:49:50,62.1764,30.693,43.02,67,100,7.83
500,Champerico,GT,2022-05-11 02:49:50,14.3,-91.9167,84.49,76,89,7.36
501,Lashio,MM,2022-05-11 02:49:51,22.9333,97.75,68.38,99,100,0.45
502,Contai,IN,2022-05-11 02:49:51,21.7786,87.7536,79.7,86,100,12.82
503,Nizhnevartovsk,RU,2022-05-11 02:49:52,60.9344,76.5531,55.42,58,0,7.0
504,Kolokani,ML,2022-05-11 02:49:52,13.5728,-8.0339,81.81,7,12,6.24
505,Ust-Maya,RU,2022-05-11 02:49:53,60.4167,134.5333,36.25,56,100,6.93
506,Port Hedland,AU,2022-05-11 02:49:53,-20.3167,118.5667,82.45,12,12,16.11
507,Kawalu,ID,2022-05-11 02:50:53,-7.3817,108.2082,86.09,67,23,3.4
508,Taksimo,RU,2022-05-11 02:50:54,56.3444,114.8794,39.78,39,100,9.19
509,Nizhneangarsk,RU,2022-05-11 02:50:54,55.7833,109.55,35.96,56,92,6.26
510,Khao Wong,TH,2022-05-11 02:50:55,16.7001,104.0902,84.69,69,100,6.46
511,Ahipara,NZ,2022-05-11 02:50:55,-35.1667,173.1667,62.71,44,0,12.26
512,Tahta,EG,2022-05-11 02:50:56,26.7693,31.5021,71.92,26,7,7.4
513,Parnamirim,BR,2022-05-11 02:49:35,-5.9156,-35.2628,76.89,100,75,5.75
514,Sao Geraldo Do Araguaia,BR,2022-05-11 02:50:56,-6.4006,-48.555,74.46,85,88,2.19
515,Grindavik,IS,2022-05-11 02:50:57,63.8424,-22.4338,37.87,81,75,16.11
516,Dasoguz,TM,2022-05-11 02:50:57,41.8363,59.9666,55.35,71,4,4.61
517,Houma,US,2022-05-11 02:46:27,29.5958,-90.7195,75.0,84,0,4.61
518,Pangnirtung,CA,2022-05-11 02:50:58,66.1451,-65.7125,20.25,82,100,7.7
519,Belmonte,BR,2022-05-11 02:50:58,-15.8631,-38.8828,73.44,81,46,6.91
520,Gueugnon,FR,2022-05-11 02:50:59,46.6036,4.0629,51.19,96,55,1.72
521,Nuevo Casas Grandes,MX,2022-05-11 02:51:00,30.4167,-107.9167,78.75,16,16,15.99
522,Yuanping,CN,2022-05-11 02:51:00,38.7153,112.7575,63.57,33,73,5.08
523,Portel,BR,2022-05-11 02:51:01,-1.9356,-50.8211,72.79,92,100,3.69
524,Malaryta,BY,2022-05-11 02:51:01,51.7905,24.074,47.59,70,100,5.64
525,Dongtai,CN,2022-05-11 02:51:02,32.8523,120.3095,66.56,76,100,10.98
526,Amberley,US,2022-05-11 02:51:03,39.2048,-84.428,75.09,77,0,1.01
527,Taft,IR,2022-05-11 02:51:03,31.7471,54.2088,60.75,20,0,0.0
528,Dayong,CN,2022-05-11 02:51:04,25.0209,118.2898,74.41,90,100,2.53
529,Valle Hermoso,MX,2022-05-11 02:51:04,25.6667,-97.8333,82.26,88,69,11.95
530,Tual,ID,2022-05-11 02:51:05,-5.6667,132.75,84.42,74,100,8.19
531,High Level,CA,2022-05-11 02:51:06,58.5169,-117.136,37.51,70,20,2.3
532,Anloga,GH,2022-05-11 02:51:07,5.7947,0.8973,82.15,83,99,11.72
533,Rabo De Peixe,PT,2022-05-11 02:51:07,37.8,-25.5833,63.28,74,20,5.75
534,Tilichiki,RU,2022-05-11 02:51:08,60.4667,166.1,34.5,95,98,4.41
535,Sagone,FR,2022-05-11 02:51:08,42.1155,8.6969,57.67,70,0,5.01
536,Adrar,MR,2022-05-11 02:51:09,20.5022,-10.0711,82.8,11,11,10.94
537,Ballina,AU,2022-05-11 02:49:59,-28.8667,153.5667,71.56,68,100,12.66
538,Camp Verde,US,2022-05-11 02:51:10,34.5636,-111.8543,72.03,25,83,7.18
539,Port Lincoln,AU,2022-05-11 02:51:11,-34.7333,135.8667,63.01,59,0,9.13
540,Abancay,PE,2022-05-11 02:51:12,-13.6339,-72.8814,53.31,87,2,1.45
541,Kruisfontein,ZA,2022-05-11 02:51:12,-34.0033,24.7314,58.77,70,1,16.98
542,Tevaitoa,PF,2022-05-11 02:51:13,-16.7833,-151.5,82.31,75,9,17.25
543,Rundu,NA,2022-05-11 02:51:13,-17.9333,19.7667,53.22,33,0,2.84
544,Kalanguy,RU,2022-05-11 02:51:14,51.0167,116.5167,37.11,38,100,11.7
545,Hovd,MN,2022-05-11 02:48:27,48.0056,91.6419,43.86,26,0,10.33
546,Kambove,CD,2022-05-11 02:51:14,-10.8764,26.5969,56.91,80,6,3.6
547,Calama,CL,2022-05-11 02:51:15,-22.4667,-68.9333,48.69,18,0,14.97
548,Grand-Lahou,CI,2022-05-11 02:51:15,5.1367,-5.0242,80.29,88,100,8.37
549,Coihaique,CL,2022-05-11 02:51:16,-45.5752,-72.0662,35.55,93,0,2.3
550,Axim,GH,2022-05-11 02:52:16,4.8699,-2.2405,80.15,86,100,7.83
551,Karasburg,NA,2022-05-11 02:52:17,-28.0167,18.75,50.7,43,26,6.51
552,Muncar,ID,2022-05-11 02:52:17,-8.4333,114.3333,83.77,79,73,6.55
553,Kirakira,SB,2022-05-11 02:52:18,-10.4544,161.9205,84.27,74,100,6.4
554,Leh,IN,2022-05-11 02:52:18,34.1667,77.5833,50.04,41,4,3.29
555,Mweka,CD,2022-05-11 02:52:19,-4.85,21.5667,68.9,82,93,2.01
556,Gorontalo,ID,2022-05-11 02:52:19,0.5412,123.0595,81.19,85,100,4.47
557,Toppenish,US,2022-05-11 02:52:20,46.3774,-120.3087,59.61,38,59,7.96
558,Presidente Epitacio,BR,2022-05-11 02:52:20,-21.7633,-52.1156,66.72,92,91,5.88
559,Tenabo,MX,2022-05-11 02:52:21,20.05,-90.2333,84.2,58,27,7.81
560,Chengzihe,CN,2022-05-11 02:52:21,45.3333,131.0667,68.83,34,100,15.05
561,Oriximina,BR,2022-05-11 02:52:22,-1.7656,-55.8661,74.21,94,99,3.47
562,Dombarovskiy,RU,2022-05-11 02:52:22,50.7587,59.5386,47.93,78,92,18.7
563,Progreso,MX,2022-05-11 02:52:23,21.2833,-89.6667,83.1,83,0,17.94
564,Matveyevka,RU,2022-05-11 02:52:23,52.15,56.1833,41.68,89,100,18.16
565,Eyl,SO,2022-05-11 02:52:24,7.9803,49.8164,82.54,78,100,6.98
